temperature,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,                capacity1,capacity2,capacity3,capacity4,capacity5,capacity6,capacity7,capacity8,capacity9,capacity10,                real1,imag1,abs1,real2,imag2,abs2,real3,imag3,abs3,real4,imag4,abs4,real5,imag5,abs5,real6,imag6,abs6,real7,imag7,abs7,real8,imag8,abs8,real9,imag9,abs9,real10,imag10,abs10,                Oldreal1,Oldimag1,Oldabs1,Oldreal2,Oldimag2,Oldabs2,Oldreal3,Oldimag3,Oldabs3,Oldreal4,Oldimag4,Oldabs4,Oldreal5,Oldimag5,Oldabs5,Oldreal6,Oldimag6,Oldabs6,Oldreal7,Oldimag7,Oldabs7,Oldreal8,Oldimag8,Oldabs8,Oldreal9,Oldimag9,Oldabs9,Oldreal10,Oldimag10,Oldabs10,                binder_ratio1,binder_ratio2,binder_ratio3,binder_ratio4,binder_ratio5,binder_ratio6,binder_ratio7,binder_ratio8,binder_ratio9,binder_ratio10,                gsop,accept_ratio,avg_length,sizeOfSample,shuffle_timestep,mcstp,loop_timestep,mid_term,J,k_B,
1,-0.256068287,-0.25490162,-0.256046296,-0.254341435,-0.256018519,-0.255766204,-0.256277778,-0.254334491,-0.256211806,-0.255737269,0.162085591,0.179559925,0.171666463,0.178744212,0.169240741,0.168291292,0.173914611,0.161682841,0.195002675,2.47E-11,0.107645833,-0.307294681,0.325603511,0.01,-0.35992978,0.36006867,-0.000822917,-0.350626021,0.350626987,0.05478125,-0.31537157,0.320094069,-0.0689375,-0.403327276,0.409176331,0.029208333,-0.325409045,0.326717269,-0.019197917,-0.386421738,0.386898332,0.082729167,-0.327910897,0.338185853,-0.0835625,-0.405961436,0.41447241,-0.0183125,-0.356333369,0.356803612,-0.180358796,0.076518958,0.195919489,-0.165918981,0.139345893,0.216671148,-0.159425926,0.138283408,0.211042476,-0.162509259,0.102664104,0.192221689,-0.160541667,0.189739751,0.248545368,-0.162141204,0.114038706,0.198228647,-0.173101852,0.161946751,0.237046411,-0.177986111,0.097395783,0.202891583,-0.1594375,0.196688001,0.253192587,-0.157472222,0.149806357,0.217346372,0.612363148,0.608234069,0.610960722,0.604469739,0.614663667,0.609014421,0.612850109,0.605061172,0.611964466,0.611775901, (-0.5-0.8660254037844352j),0.326652662,6.903170602,36,100,864,10000,1,-1,1,05-23_21_37
1.05,-0.249306713,-0.248802083,-0.247662037,-0.248831019,-0.249179398,-0.243871528,-0.247746528,-0.24958912,-0.247099537,-0.245865741,0.146630342,0.151658452,0.134731251,0.158889624,0.146401611,0.162423338,0.142162374,0.158470831,0.12527711,2.37E-11,0.009989583,-0.373250935,0.37338459,-0.008458333,-0.354288587,0.35438954,0.063604167,-0.306500824,0.313030742,-0.029208333,-0.370526563,0.371676016,-0.00471875,-0.374405636,0.37443537,0.1556875,-0.20628244,0.258439631,0.030927083,-0.309020718,0.310564467,-0.055916667,-0.371031745,0.375221574,0.09875,-0.250016723,0.268812061,0.090729167,-0.246552621,0.262716533,-0.168472222,0.152228021,0.227060036,-0.154023148,0.150520026,0.21535879,-0.156398148,0.101998548,0.186719266,-0.1540625,0.164629024,0.225472768,-0.163284722,0.159080046,0.227965703,-0.147428241,0.016426417,0.148340532,-0.147766204,0.115361801,0.187465186,-0.144740741,0.173598,0.226022449,-0.143157407,0.061760441,0.155911499,-0.139842593,0.063652867,0.153647773,0.608954032,0.60721894,0.59992911,0.605145832,0.606774348,0.537172037,0.597171205,0.607674104,0.606218146,0.588526898, (-0.5-0.8660254037844352j),0.357512616,6.990358796,36,100,864,10000,1,-1,1,05-23_22_10
1.1,-0.241215278,-0.242649306,-0.242287037,-0.242060185,-0.243142361,-0.241671296,-0.241446759,-0.24181713,-0.242163194,-0.241350694,0.118627468,0.133050007,0.122502586,0.126999541,0.126770905,0.126179966,0.126800103,0.131490186,0.117007728,1.96E-11,0.176802083,-0.211965732,0.27602255,0.001270833,-0.331832067,0.331834501,0.077958333,-0.253757471,0.265462532,0.089041667,-0.286077058,0.299613921,-0.05103125,-0.356928762,0.360558358,-0.014552083,-0.262688358,0.263091119,0.07009375,-0.270482587,0.279417186,0.024322917,-0.292361757,0.29337178,0.045229167,-0.314559672,0.317794689,0.029864583,-0.279094729,0.280688013,-0.153229167,0.018439124,0.154334633,-0.140780093,0.139249668,0.1980139,-0.134351852,0.071398983,0.15214544,-0.153189815,0.085953021,0.175656031,-0.134210648,0.168895001,0.215726724,-0.107210648,0.114840582,0.157106595,-0.139548611,0.086333912,0.16409558,-0.13125,0.112046046,0.172571373,-0.147548611,0.116251882,0.187843267,-0.128175926,0.106224431,0.166471312,0.59795469,0.597834485,0.600888334,0.599813948,0.603527672,0.585348504,0.59920308,0.595035869,0.603316328,0.599663259, (-0.5-0.8660254037844352j),0.383473958,7.058892361,36,100,864,10000,1,-1,1,05-23_23_22
1.15,-0.236025463,-0.236618056,-0.236506944,-0.236797454,-0.236141204,-0.237163194,-0.237349537,-0.237416667,-0.23715162,-0.236451389,0.114657743,0.109075611,0.10591528,0.103981439,0.105469198,0.119602604,0.113900354,0.110009816,0.104490302,1.63E-11,0.012302083,-0.315455767,0.315695553,0.0351875,-0.306284318,0.308298951,0.027604167,-0.295507113,0.296793605,-0.004270833,-0.286365734,0.286397579,0.073697917,-0.227000895,0.238664596,-0.026822917,-0.320254992,0.321376303,-0.003677083,-0.297606022,0.297628737,0.0658125,-0.264209917,0.272283245,-0.0109375,-0.308256931,0.308450911,0.01671875,-0.275582514,0.276089186,-0.131527778,0.132229249,0.186505042,-0.137256944,0.118745715,0.181493839,-0.130326389,0.117903746,0.175744874,-0.116689815,0.123953895,0.170238307,-0.121525463,0.066487497,0.138524458,-0.121872685,0.146723147,0.190737079,-0.121384259,0.127546297,0.176074405,-0.133657407,0.088094029,0.16007767,-0.122685185,0.136503245,0.183534167,-0.119037037,0.113072446,0.164180371,0.596179661,0.601731823,0.598318523,0.598796046,0.594575958,0.595418527,0.595117596,0.596959101,0.591184517,0.600511737, (-0.5-0.8660254037844352j),0.410453356,7.103430093,36,100,864,10000,1,-1,1,05-24_00_38
1.2,-0.229501157,-0.2323125,-0.231866898,-0.232954861,-0.227625,-0.232662037,-0.232069444,-0.232642361,-0.232099537,-0.232096065,0.092667727,0.099027839,0.102441897,0.089006616,0.102809748,0.091385031,0.086844084,0.096999575,0.091398891,1.45E-11,-0.006635417,-0.2311506,0.231245819,0.079625,-0.227463978,0.240997929,0.04159375,-0.212771616,0.216798987,0.039895833,-0.287965475,0.290715999,0.035208333,-0.180554269,0.183955078,0.025625,-0.242559282,0.243909093,0.038958333,-0.285559849,0.288205099,-0.01478125,-0.309574012,0.309926691,0.0886875,-0.233874972,0.250125918,0.04228125,-0.270242024,0.273529625,-0.090199074,0.104275874,0.13787433,-0.12119213,0.069743111,0.139827157,-0.101356481,0.072914528,0.124858579,-0.126875,0.113609703,0.170306871,-0.084293981,0.064899783,0.106383538,-0.104821759,0.093671072,0.140576922,-0.125962963,0.111733315,0.168377557,-0.114761574,0.140757194,0.181611691,-0.125076389,0.069398304,0.143039252,-0.123252315,0.101657751,0.159766803,0.462185943,0.587097082,0.583580524,0.602211489,0.482265998,0.591335755,0.598487326,0.600985128,0.600836685,0.589697307, (-0.5-0.8660254037844352j),0.434079282,7.174164352,36,100,864,10000,1,-1,1,05-24_01_08
1.3,-0.22452662,-0.224752315,-0.223836806,-0.224513889,-0.224045139,-0.224525463,-0.223835648,-0.224054398,-0.223883102,-0.225200231,0.074889683,0.082304271,0.074917115,0.077544653,0.073423717,0.078770751,0.079587692,0.077078615,0.074395803,1.04E-11,0.047979167,-0.225250802,0.230303982,0.0329375,-0.241500806,0.243736576,0.05878125,-0.225665772,0.233195789,0.05678125,-0.216079352,0.223415301,0.02509375,-0.228023286,0.229399902,0.028739583,-0.271324556,0.272842406,0.02015625,-0.216837125,0.217771929,0.036010417,-0.22780678,0.230635381,0.049333333,-0.24604744,0.250944457,0.041708333,-0.235306319,0.238974159,-0.102340278,0.082589154,0.131508558,-0.101310185,0.094998176,0.138882709,-0.106550926,0.0809413,0.133808049,-0.102759259,0.076242311,0.127954505,-0.093400463,0.091506008,0.130755482,-0.11187963,0.112551227,0.158697292,-0.088625,0.087292153,0.124395782,-0.098641204,0.087648988,0.131956175,-0.107777778,0.094116113,0.143087009,-0.102831019,0.089100382,0.13606284,0.588502174,0.587289238,0.592560012,0.595415191,0.586638664,0.598938155,0.582458977,0.589557169,0.590330163,0.59080029, (-0.5-0.8660254037844352j),0.473095718,7.269124537,36,100,864,10000,1,-1,1,05-24_01_39
1.4,-0.217280093,-0.21799537,-0.214450231,-0.21394213,-0.216952546,-0.21787963,-0.2178125,-0.217402778,-0.217423611,-0.218457176,0.061108218,0.062454469,0.066612207,0.067836052,0.066654379,0.062630206,0.059490682,0.0634065,0.064107783,9.69E-12,0.006635417,-0.215285496,0.215387728,0.039,-0.206619228,0.210267699,0.01296875,-0.134672964,0.135295956,0.027260417,-0.163708872,0.165963023,0.026354167,-0.174119219,0.176102369,0.078166667,-0.205777258,0.220123392,0.047072917,-0.204375981,0.209726968,0.084885417,-0.196677978,0.214214287,0.020770833,-0.227800766,0.228745746,0.022927083,-0.209259402,0.210511635,-0.078976852,0.093634987,0.122494302,-0.087685185,0.080468194,0.119011856,-0.054270833,0.054523516,0.07692943,-0.069046296,0.063332117,0.093692839,-0.072405093,0.066880416,0.098567172,-0.103222222,0.06749385,0.12332983,-0.089240741,0.07740503,0.118133181,-0.101243056,0.061467757,0.118441722,-0.087861111,0.096144857,0.13024365,-0.083206019,0.084200924,0.118376674,0.564982009,0.576705314,0.420880966,0.459142134,0.541006524,0.589269082,0.587326826,0.586067359,0.584372812,0.565358575, (-0.5-0.8660254037844352j),0.509410764,7.35481713,36,100,864,10000,1,-1,1,05-24_02_09
1.5,-0.21230787,-0.211590278,-0.212167824,-0.209815972,-0.211158565,-0.211766204,-0.211685185,-0.211739583,-0.212197917,-0.211634259,0.052907224,0.05460566,0.053461436,0.056977386,0.059364465,0.054804961,0.054842173,0.051930942,0.057372469,8.58E-12,0.0370625,-0.199197871,0.202616437,0.02109375,-0.169590628,0.170897417,0.033979167,-0.207160493,0.209928687,0.02165625,-0.145907238,0.147505645,0.012947917,-0.184457397,0.184911276,0.084104167,-0.187193797,0.205219464,-0.016989583,-0.177420941,0.178232534,0.055791667,-0.176957858,0.185544586,0.03015625,-0.204821022,0.207029105,0.039854167,-0.156185276,0.161189935,-0.081418981,0.078226952,0.112909285,-0.0669375,0.068965292,0.096108482,-0.082731481,0.084036539,0.117926409,-0.058694444,0.057646821,0.082269033,-0.068321759,0.079325521,0.104691934,-0.096898148,0.06228166,0.115187917,-0.054106481,0.083940314,0.09986735,-0.081009259,0.063292023,0.102802628,-0.081256944,0.084730161,0.1173963,-0.06900463,0.058889727,0.090717357,0.581495564,0.548127802,0.574585479,0.476346165,0.537329648,0.581311984,0.544340269,0.570448741,0.583156027,0.558091247, (-0.5-0.8660254037844352j),0.540803704,7.42895,36,100,864,10000,1,-1,1,05-24_02_40
1.6,-0.206725694,-0.207354167,-0.207641204,-0.206621528,-0.206795139,-0.207259259,-0.207233796,-0.207321759,-0.206215278,-0.20706713,0.046290726,0.048771287,0.047137404,0.045303258,0.047382613,0.044451143,0.045041007,0.043575541,0.045812129,7.46E-12,0.043552083,-0.164165941,0.169844753,0.019875,-0.18157666,0.182661159,0.02353125,-0.172429266,0.174027502,0.03265625,-0.159005873,0.162324669,0.0533125,-0.189022073,0.196396452,0.050447917,-0.16706472,0.174515366,0.0398125,-0.178401233,0.182789593,0.031083333,-0.158963774,0.161974242,0.018520833,-0.139598484,0.140821724,0.02475,-0.172784096,0.17454772,-0.072324074,0.063620792,0.096324332,-0.066696759,0.07733687,0.102124675,-0.065039352,0.071394974,0.096578256,-0.064680556,0.063412305,0.090579769,-0.080358796,0.072068549,0.107941706,-0.074574074,0.062658542,0.09740321,-0.07155787,0.070256311,0.100281993,-0.063576389,0.063408295,0.08979181,-0.054224537,0.057859318,0.079296917,-0.065974537,0.07173978,0.097464022,0.525874766,0.569677866,0.564483154,0.545321861,0.576533879,0.571588483,0.567766967,0.554167538,0.498916385,0.563561793, (-0.5-0.8660254037844352j),0.567783218,7.48899375,36,100,864,10000,1,-1,1,05-24_03_12
1.7,-0.202988426,-0.203359954,-0.203680556,-0.202855324,-0.202584491,-0.202435185,-0.203702546,-0.20293287,-0.201266204,-0.202291667,0.041017107,0.037604443,0.039052127,0.041810726,0.036504354,0.038849955,0.039692666,0.038479769,0.043746301,6.04E-12,0.025395833,-0.157243751,0.159281341,0.004697917,-0.161098767,0.161167252,0.0235,-0.156642345,0.15839531,0.0471875,-0.162752635,0.169455246,0.032,-0.140308144,0.143910997,0.039864583,-0.148000133,0.153274996,0.040739583,-0.167533817,0.172416048,0.05578125,-0.162012905,0.17134681,0.023041667,-0.124900108,0.127007698,0.038864583,-0.133818967,0.139348383,-0.057972222,0.06511228,0.087180202,-0.052027778,0.071447096,0.088383127,-0.058097222,0.065072187,0.087233461,-0.069087963,0.062586373,0.093221246,-0.05724537,0.053300656,0.078217596,-0.062699074,0.058119927,0.085493274,-0.067615741,0.065609443,0.094215112,-0.071872685,0.059984287,0.093615157,-0.051201389,0.050891021,0.072190569,-0.058252315,0.048525488,0.07581593,0.539542146,0.516004812,0.57476655,0.556633679,0.547013274,0.5308407,0.571796692,0.548104869,0.436932363,0.507908048, (-0.5-0.8660254037844352j),0.59222662,7.546410648,36,100,864,10000,1,-1,1,05-24_03_43
