temperature,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,                capacity1,capacity2,capacity3,capacity4,capacity5,capacity6,capacity7,capacity8,capacity9,capacity10,                real1,imag1,abs1,real2,imag2,abs2,real3,imag3,abs3,real4,imag4,abs4,real5,imag5,abs5,real6,imag6,abs6,real7,imag7,abs7,real8,imag8,abs8,real9,imag9,abs9,real10,imag10,abs10,                Oldreal1,Oldimag1,Oldabs1,Oldreal2,Oldimag2,Oldabs2,Oldreal3,Oldimag3,Oldabs3,Oldreal4,Oldimag4,Oldabs4,Oldreal5,Oldimag5,Oldabs5,Oldreal6,Oldimag6,Oldabs6,Oldreal7,Oldimag7,Oldabs7,Oldreal8,Oldimag8,Oldabs8,Oldreal9,Oldimag9,Oldabs9,Oldreal10,Oldimag10,Oldabs10,                binder_ratio1,binder_ratio2,binder_ratio3,binder_ratio4,binder_ratio5,binder_ratio6,binder_ratio7,binder_ratio8,binder_ratio9,binder_ratio10,                gsop,accept_ratio,avg_length,sizeOfSample,shuffle_timestep,mcstp,loop_timestep,mid_term,J,k_B,
1,-0.255119792,-0.256414063,-0.257216146,-0.259023438,-0.256755208,-0.255872396,-0.258893229,-0.255236979,-0.254903646,-0.257015625,0.187142823,0.183241227,0.170079581,0.171923893,0.15716449,0.17226556,0.179595768,0.171486664,0.173065914,2.90E-10,0.0104375,-0.360645454,0.360796459,-0.01496875,-0.39561123,0.395894315,-0.021875,-0.392174191,0.392783798,-0.09440625,-0.424623081,0.43499115,0.095835938,-0.309049284,0.323567593,-0.010226563,-0.377844177,0.377982546,-0.126804688,-0.456517173,0.473800968,0.15465625,-0.273366331,0.314082325,-0.002625,-0.385218925,0.385227869,-0.054804688,-0.415651599,0.419249097,-0.170802083,0.14222663,0.222265081,-0.181416667,0.168892996,0.247864582,-0.17471875,0.168171308,0.242504083,-0.170489583,0.208477574,0.269313195,-0.178994792,0.078564742,0.195477759,-0.173442708,0.15881643,0.235170218,-0.172328125,0.238328387,0.294104408,-0.180463542,0.042534477,0.185408391,-0.177302083,0.160377079,0.23907496,-0.174,0.192401977,0.259411875,0.593987125,0.598945251,0.606744478,0.610297753,0.612568452,0.599969297,0.603931639,0.600968906,0.602483325,0.607282395, (-0.5-0.8660254037844395j),0.351004688,6.725920313,24,100,384,10000,1,-1,1,05-23_14_04
1.05,-0.250182292,-0.249302083,-0.248257813,-0.248294271,-0.24934375,-0.24921875,-0.249671875,-0.248317708,-0.248890625,-0.2490625,0.153399235,0.147104535,0.158969763,0.142526396,0.134208466,0.148261527,0.140448139,0.15769247,0.150643717,2.75E-10,0.050867188,-0.338088199,0.341893406,-0.022695313,-0.384122862,0.384792736,-0.012414063,-0.366748227,0.366958269,0.032554688,-0.337790502,0.339355612,0.122554688,-0.253028266,0.281145789,0.071429688,-0.322012602,0.329839834,0.010421875,-0.330334565,0.330498926,0.056640625,-0.310415981,0.315541188,0.062085938,-0.337465743,0.343129409,0.090140625,-0.288684156,0.302429949,-0.169302083,0.115975235,0.20521562,-0.164,0.169632726,0.235947583,-0.161463542,0.158888598,0.226530488,-0.163416667,0.125970612,0.206333715,-0.156265625,0.046702224,0.163095197,-0.168354167,0.103995217,0.197884134,-0.153744792,0.130039127,0.201364435,-0.160114583,0.102750306,0.19024801,-0.173770833,0.118032046,0.210066338,-0.163734375,0.07870908,0.181670209,0.598808103,0.601118653,0.586851779,0.598951901,0.599353558,0.597889931,0.600480321,0.579272831,0.596138065,0.591522114, (-0.5-0.8660254037844395j),0.3773375,6.838604688,24,100,384,10000,1,-1,1,05-23_14_04
1.1,-0.244570313,-0.24290625,-0.243700521,-0.243463542,-0.242515625,-0.241859375,-0.243148437,-0.241158854,-0.244151042,-0.241380208,0.134374516,0.124805923,0.128988979,0.120204675,0.12003298,0.118875095,0.121700325,0.13011143,0.134830157,2.10E-10,-0.020671875,-0.356450644,0.357049559,0.008710938,-0.322445615,0.322563257,-0.026796875,-0.350334339,0.351357683,-0.006867188,-0.351944605,0.352011595,0.082679688,-0.286234928,0.297936846,0.0295625,-0.289847877,0.291351563,0.011414063,-0.320821817,0.321024795,0.062265625,-0.281620636,0.288421897,0.046867188,-0.323961159,0.327333723,0.041171875,-0.294096814,0.296964745,-0.14690625,0.153917973,0.212772622,-0.142651042,0.131500545,0.194014724,-0.144140625,0.156092058,0.212464704,-0.150270833,0.152781315,0.214297582,-0.152427083,0.084726152,0.174391905,-0.138255208,0.108965842,0.176034251,-0.142796875,0.127964275,0.191744108,-0.143114583,0.093602912,0.171006693,-0.159359375,0.115948172,0.197077114,-0.139723958,0.105970838,0.175364201,0.594594452,0.59190621,0.59593112,0.596074311,0.591412067,0.584410405,0.596226612,0.579357472,0.590482794,0.586375989, (-0.5-0.8660254037844395j),0.405721875,6.8957375,24,100,384,10000,1,-1,1,05-23_14_04
1.15,-0.235820313,-0.236606771,-0.235963542,-0.238734375,-0.235346354,-0.238065104,-0.237286458,-0.237315104,-0.236820313,-0.236036458,0.103999242,0.118487222,0.112614012,0.111526709,0.108073155,0.107831425,0.116395077,0.119947934,0.124671706,2.00E-10,0.019789063,-0.298629916,0.299284871,0.043632813,-0.269591002,0.273099122,0.020109375,-0.313014057,0.313659348,0.026539063,-0.320794754,0.321890658,0.075921875,-0.238671189,0.250455719,-0.011273438,-0.340848655,0.341035036,0.019671875,-0.340185604,0.340753911,0.035554688,-0.278467762,0.280728393,0.079265625,-0.252717038,0.264856453,0.025789063,-0.273406926,0.274620507,-0.13040625,0.122308046,0.178787718,-0.127791667,0.09892536,0.161607354,-0.136666667,0.129633178,0.188368093,-0.147614583,0.126547962,0.19443367,-0.126723958,0.073855729,0.146675255,-0.137328125,0.154107416,0.206417319,-0.150354167,0.1414869,0.206458031,-0.1308125,0.102587926,0.166241369,-0.133338542,0.073711391,0.152356608,-0.125755208,0.105772374,0.164323362,0.585617084,0.582047354,0.576663857,0.592155719,0.58430974,0.591156006,0.586821653,0.57486386,0.580791779,0.576182375, (-0.5-0.8660254037844395j),0.431879688,6.963165104,24,100,384,10000,1,-1,1,05-23_14_04
1.2,-0.23159375,-0.230872396,-0.231414063,-0.232166667,-0.233572917,-0.232770833,-0.23240625,-0.23246875,-0.231533854,-0.231742188,0.086222106,0.098806378,0.099342142,0.100670747,0.106158015,0.098214236,0.099024277,0.096159172,0.097013742,1.96E-10,0.069539063,-0.25486857,0.264184915,0.016882813,-0.280524573,0.281032143,0.048726563,-0.279171408,0.283391872,0.044945313,-0.260903685,0.264746697,0.080539063,-0.27746642,0.288918942,0.058304688,-0.270673534,0.276881921,0.090382813,-0.275463737,0.289912613,0.071914063,-0.283663915,0.292637743,0.099875,-0.240511493,0.260424257,-0.002898438,-0.280443383,0.28045836,-0.128182292,0.086485266,0.154629884,-0.12134375,0.117364484,0.168815662,-0.131317708,0.103571226,0.167246343,-0.122588542,0.095362026,0.155312159,-0.14184375,0.090752245,0.168391269,-0.129598958,0.094026904,0.160115423,-0.144234375,0.09038238,0.170213189,-0.141895833,0.097824786,0.172348822,-0.133401042,0.067378581,0.149451367,-0.112666667,0.121063135,0.165378536,0.582692895,0.569302717,0.577399611,0.580170118,0.585672082,0.580848329,0.581103814,0.584756142,0.579273083,0.559493192, (-0.5-0.8660254037844395j),0.452023698,7.041470313,24,100,384,10000,1,-1,1,05-23_14_04
1.3,-0.222083333,-0.22375,-0.223989583,-0.225333333,-0.224330729,-0.224346354,-0.223643229,-0.223533854,-0.224010417,-0.223854167,0.08741001,0.07600715,0.075813388,0.074391667,0.079475701,0.07443417,0.072078956,0.083383307,0.074071746,1.36E-10,0.061960938,-0.219686288,0.228256923,0.067953125,-0.236479062,0.246048723,0.051265625,-0.260646583,0.265640369,-0.011460938,-0.297385005,0.29760577,0.070320313,-0.250051304,0.259751036,0.058421875,-0.241891721,0.24884678,0.047460938,-0.252947076,0.257361155,0.016726563,-0.255815785,0.256362037,0.055953125,-0.234963517,0.241533862,0.067914063,-0.25470619,0.263604938,-0.107260417,0.076354573,0.131661755,-0.114588542,0.083003122,0.141492234,-0.119317708,0.100467968,0.155982461,-0.110223958,0.135938925,0.175010606,-0.121338542,0.087676051,0.149700139,-0.114958333,0.087685072,0.144582469,-0.115,0.098059335,0.151131179,-0.10234375,0.109010948,0.14952468,-0.11246875,0.086367992,0.141804971,-0.120697917,0.093440533,0.152640493,0.550790312,0.573933144,0.567737677,0.586932085,0.568845489,0.572366838,0.573523724,0.563025311,0.574634337,0.585430827, (-0.5-0.8660254037844395j),0.492467969,7.121970313,24,100,384,10000,1,-1,1,05-23_14_04
1.4,-0.216953125,-0.216932292,-0.216778646,-0.216716146,-0.217049479,-0.218239583,-0.217700521,-0.216200521,-0.217455729,-0.218505208,0.061123379,0.065543681,0.071282354,0.064422618,0.068641835,0.061117645,0.061597299,0.06488701,0.064886255,1.11E-10,0.045664063,-0.233299125,0.237726078,0.021257813,-0.233623884,0.234589032,0.066328125,-0.195396982,0.206347766,0.07590625,-0.191066855,0.205592563,0.028929688,-0.235843074,0.23761078,0.066742188,-0.221201832,0.231051445,0.04121875,-0.23761572,0.241164292,0.03796875,-0.218157212,0.221436662,0.029570313,-0.220471123,0.222445318,0.01734375,-0.231364099,0.232013258,-0.103588542,0.090436507,0.137511264,-0.093567708,0.096913655,0.134711442,-0.096375,0.065330791,0.116431323,-0.096770833,0.06006247,0.113895103,-0.095734375,0.09621001,0.135725593,-0.106885417,0.077346894,0.13193572,-0.1009375,0.093476617,0.137572733,-0.095901042,0.087351292,0.129719921,-0.092296875,0.089823072,0.12879013,-0.092817708,0.094856845,0.132713782,0.54989383,0.555199865,0.545724569,0.563122092,0.55392165,0.563179626,0.567192103,0.551883337,0.549182622,0.568808895, (-0.5-0.8660254037844395j),0.528189844,7.208915625,24,100,384,10000,1,-1,1,05-23_14_04
1.5,-0.213023438,-0.213632813,-0.212023438,-0.21346875,-0.212856771,-0.212690104,-0.211046875,-0.21196875,-0.212377604,-0.21240625,0.056911341,0.058536777,0.057989712,0.059186593,0.055522953,0.058132027,0.053085921,0.056422667,0.054133323,9.29E-11,0.004460938,-0.233082618,0.233125303,0.078601563,-0.211459047,0.225595067,0.029367188,-0.227697023,0.229583026,0.067859375,-0.210227667,0.220908503,0.047945313,-0.21346173,0.218779943,0.034757813,-0.210728338,0.213575602,0.041078125,-0.206844755,0.210884246,0.03725,-0.204192552,0.207562426,0.036234375,-0.22389463,0.226807706,0.038796875,-0.217751262,0.221180491,-0.085307292,0.104310956,0.13475203,-0.106552083,0.07238529,0.128813729,-0.091354167,0.09670617,0.133032579,-0.099395833,0.072042488,0.12275851,-0.094729167,0.082470878,0.125598808,-0.08646875,0.084924616,0.12119833,-0.090208333,0.082470878,0.122225157,-0.085458333,0.080161476,0.117170769,-0.090765625,0.092421149,0.129537899,-0.090703125,0.086810026,0.125550936,0.551789473,0.557420063,0.557870297,0.565551152,0.55804625,0.542598839,0.551205877,0.557244771,0.560689949,0.564608886, (-0.5-0.8660254037844395j),0.556799219,7.279683333,24,100,384,10000,1,-1,1,05-23_14_42
1.6,-0.207729167,-0.207768229,-0.206526042,-0.206682292,-0.206921875,-0.208247396,-0.206216146,-0.20703125,-0.207783854,-0.207322917,0.04417946,0.046057038,0.045679081,0.052891077,0.044889563,0.050152497,0.051910432,0.045477295,0.050319905,8.13E-11,0.0271875,-0.201567413,0.203392679,0.035492188,-0.203962514,0.207027541,0.027789063,-0.198658109,0.200592313,0.009359375,-0.200078932,0.20029772,0.037640625,-0.177562271,0.181508063,0.023085938,-0.20236578,0.203678348,0.055023438,-0.186127804,0.194090541,0.023265625,-0.19447683,0.195863541,0.060125,-0.19423326,0.203326277,0.043695313,-0.182934335,0.188080438,-0.078265625,0.085871831,0.11618726,-0.08121875,0.084329224,0.117080756,-0.077588542,0.084608878,0.114798275,-0.071041667,0.088478929,0.113469993,-0.07315625,0.070093931,0.101316317,-0.078713542,0.085348608,0.116104291,-0.08521875,0.070617155,0.110675281,-0.075229167,0.081550726,0.110950207,-0.09003125,0.069534623,0.113757153,-0.076947917,0.07164556,0.105138329,0.54464411,0.558130188,0.548888603,0.535328339,0.556524814,0.542091877,0.515875098,0.547162145,0.539073081,0.545068702, (-0.5-0.8660254037844395j),0.584936719,7.351222917,24,100,384,10000,1,-1,1,05-23_14_42
1.7,-0.203679687,-0.202916667,-0.202372396,-0.203447917,-0.204369792,-0.20278125,-0.205044271,-0.203614583,-0.204588542,-0.203440104,0.040208361,0.040478662,0.037447267,0.037906055,0.03793209,0.039174755,0.04597195,0.038158391,0.042962583,7.54E-11,0.02003125,-0.18503174,0.186112858,0.034539063,-0.177711119,0.181036429,0.034585938,-0.202419906,0.205353368,0.015015625,-0.198184501,0.198752523,0.0145625,-0.202839388,0.20336146,0.041875,-0.181432322,0.186202049,0.046015625,-0.211472578,0.216421092,0.046992188,-0.160065852,0.166821289,0.021179688,-0.207967882,0.209043582,0.035101563,-0.189104766,0.192334948,-0.067192708,0.079773569,0.104300922,-0.072390625,0.072917535,0.102749061,-0.080182292,0.086124422,0.117671645,-0.069473958,0.088036895,0.112147785,-0.069572917,0.08947125,0.113337969,-0.075088542,0.073891813,0.105348418,-0.086197917,0.085574135,0.121461984,-0.069911458,0.058808538,0.091356752,-0.07590625,0.090319233,0.117980179,-0.075114583,0.079078945,0.109067319,0.539123718,0.536158476,0.543387248,0.544158171,0.554409933,0.539212903,0.533039174,0.532698146,0.55195486,0.540581948, (-0.5-0.8660254037844395j),0.607721875,7.400521354,24,100,384,10000,1,-1,1,05-23_14_42
