temperature,energy1,energy2,energy3,energy4,energy5,energy6,energy7,energy8,energy9,energy10,                capacity1,capacity2,capacity3,capacity4,capacity5,capacity6,capacity7,capacity8,capacity9,capacity10,                real1,imag1,abs1,real2,imag2,abs2,real3,imag3,abs3,real4,imag4,abs4,real5,imag5,abs5,real6,imag6,abs6,real7,imag7,abs7,real8,imag8,abs8,real9,imag9,abs9,real10,imag10,abs10,                Oldreal1,Oldimag1,Oldabs1,Oldreal2,Oldimag2,Oldabs2,Oldreal3,Oldimag3,Oldabs3,Oldreal4,Oldimag4,Oldabs4,Oldreal5,Oldimag5,Oldabs5,Oldreal6,Oldimag6,Oldabs6,Oldreal7,Oldimag7,Oldabs7,Oldreal8,Oldimag8,Oldabs8,Oldreal9,Oldimag9,Oldabs9,Oldreal10,Oldimag10,Oldabs10,                binder_ratio1,binder_ratio2,binder_ratio3,binder_ratio4,binder_ratio5,binder_ratio6,binder_ratio7,binder_ratio8,binder_ratio9,binder_ratio10,                gsop,accept_ratio,avg_length,sizeOfSample,shuffle_timestep,mcstp,loop_timestep,mid_term,J,k_B,
1.05,-0.253833333,-0.251958333,-0.252479167,-0.254125,-0.254197917,-0.25515625,-0.2525,-0.25290625,-0.251791667,-0.253229167,0.137136961,0.151310053,0.152885072,0.158533485,0.158735743,0.151020172,0.141235828,0.14485222,0.151099924,1.68E-08,-0.028,-0.365246214,0.36631789,-0.0286875,-0.383324494,0.384396463,0.00459375,-0.352093453,0.352123419,0.057875,-0.33341978,0.338405475,-0.10325,-0.449683691,0.461384855,0.03234375,-0.344948744,0.346461764,0.012125,-0.362756391,0.362958971,-0.009875,-0.372066164,0.372197187,0.02309375,-0.323731121,0.324553786,-0.00590625,-0.364759075,0.364806889,-0.1655625,0.15693102,0.228119018,-0.173833333,0.171400861,0.244123499,-0.168708333,0.140440453,0.219513149,-0.17725,0.105077749,0.206055565,-0.178833333,0.226826487,0.288845316,-0.17775,0.12340862,0.216390272,-0.175145833,0.14090955,0.224792269,-0.170270833,0.151807036,0.228117367,-0.162166667,0.119583675,0.201490156,-0.169125,0.151121433,0.226805981,0.592977761,0.581845676,0.581195461,0.585969237,0.585634188,0.586195005,0.584691692,0.587361307,0.579729341,0.582941134, (-0.5-0.8660254037844388j),0.421990625,6.8615,12,100,96,10000,1,-1,1,05-25_03_23
1.1,-0.245395833,-0.245270833,-0.24584375,-0.247010417,-0.24540625,-0.245989583,-0.244552083,-0.243854167,-0.246270833,-0.2454375,0.127260985,0.127529993,0.128304055,0.148266451,0.134456947,0.140106534,0.141162801,0.12768509,0.132970351,1.48E-08,-0.0505,-0.368385556,0.371830832,0.03271875,-0.315612133,0.317303538,0.00015625,-0.319184488,0.319184526,-0.033875,-0.362972897,0.364550188,0.06571875,-0.315287374,0.322063786,0.03925,-0.31057836,0.313048687,0.03640625,-0.336396743,0.338361026,0.00465625,-0.327628236,0.327661321,-0.01978125,-0.373419329,0.373942901,0.007,-0.324976033,0.325051414,-0.152,0.172483393,0.229901111,-0.155666667,0.114387522,0.193175092,-0.14825,0.128243929,0.196021855,-0.157041667,0.159926025,0.224139283,-0.1643125,0.099412499,0.192045418,-0.1583125,0.1142071,0.195207862,-0.163333333,0.126728384,0.206731374,-0.152020833,0.132537971,0.201684525,-0.162979167,0.164508742,0.231571447,-0.149645833,0.133981347,0.200860341,0.579492923,0.573344537,0.574134223,0.569793291,0.572477523,0.569526125,0.571759665,0.577391892,0.573909383,0.573252737, (-0.5-0.8660254037844388j),0.447247917,6.990822917,12,100,96,10000,1,-1,1,05-25_03_26
1.15,-0.244072917,-0.240458333,-0.24153125,-0.241875,-0.2374375,-0.239572917,-0.2403125,-0.241802083,-0.2401875,-0.238302083,0.119937295,0.124298551,0.119407932,0.117797732,0.123389761,0.129891296,0.13093179,0.124051914,0.115947038,1.38E-08,0.036375,-0.324976033,0.327005447,0.01959375,-0.324272387,0.324863812,-0.00171875,-0.337371021,0.337375399,0.0021875,-0.322377957,0.322385378,-0.04665625,-0.332174869,0.335435462,-0.03625,-0.349657757,0.351531804,0.04034375,-0.307384892,0.310021112,-0.01215625,-0.34310844,0.343323719,0.0034375,-0.315124994,0.315143742,-0.0031875,-0.330713451,0.330728812,-0.1611875,0.118465058,0.200038447,-0.156833333,0.127233566,0.20195315,-0.150020833,0.144012808,0.20795658,-0.145104167,0.135136047,0.198285074,-0.134104167,0.154332944,0.204456805,-0.1464375,0.169055376,0.2236597,-0.149729167,0.10886661,0.18512364,-0.144208333,0.147512994,0.206291364,-0.146604167,0.132465802,0.19758535,-0.1466875,0.139899187,0.202704231,0.572752911,0.56333952,0.568311291,0.57021738,0.563630432,0.55737911,0.561991018,0.569824167,0.567829613,0.561559132, (-0.5-0.8660254037844388j),0.468217708,7.050610417,12,100,96,10000,1,-1,1,05-25_03_29
1.2,-0.23521875,-0.233135417,-0.237041667,-0.23590625,-0.23475,-0.234979167,-0.236072917,-0.23571875,-0.235614583,-0.232979167,0.105218743,0.100418396,0.107873727,0.112633037,0.107079745,0.108222193,0.101876671,0.103568859,0.107652192,1.17E-08,0.03284375,-0.299590663,0.301385596,0.08853125,-0.269063268,0.283253992,-0.001375,-0.337316895,0.337319697,0.01196875,-0.333257401,0.333472257,0.04709375,-0.279672079,0.283609402,0.0218125,-0.307222512,0.307995872,-0.01678125,-0.34549001,0.345897322,-0.00153125,-0.318751475,0.318755153,0.01484375,-0.317777197,0.318123692,-0.01846875,-0.330767578,0.331282787,-0.142125,0.112438965,0.181223719,-0.144708333,0.082705426,0.166675401,-0.148083333,0.137770208,0.202260485,-0.1500625,0.139899187,0.205159783,-0.138770833,0.104969496,0.173999825,-0.141958333,0.122109582,0.18725095,-0.145583333,0.158049636,0.214881815,-0.1388125,0.127991338,0.18881391,-0.147854167,0.132177127,0.19832208,-0.136166667,0.147801669,0.200964411,0.563089461,0.568176398,0.567224656,0.566766341,0.558369093,0.56031544,0.567312995,0.565919801,0.555599538,0.559340008, (-0.5-0.8660254037844388j),0.48875,7.150929167,12,100,96,10000,1,-1,1,05-25_03_32
1.3,-0.227458333,-0.227166667,-0.226229167,-0.225614583,-0.225979167,-0.2264375,-0.227395833,-0.2244375,-0.22703125,-0.23196875,0.088258777,0.092437968,0.084667628,0.094605023,0.090300567,0.089591691,0.090576307,0.088941593,0.090070112,9.89E-09,-0.0003125,-0.303108891,0.303109052,-0.02296875,-0.309116943,0.309969108,0.0145625,-0.28773694,0.288105212,0.05375,-0.274638306,0.279848641,0.00571875,-0.289847877,0.289904288,0.0024375,-0.300619068,0.30062895,0.03025,-0.280375724,0.282002853,-0.02459375,-0.263650609,0.264795197,-0.0105625,-0.295639422,0.295828049,-0.01578125,-0.351876947,0.352230654,-0.124166667,0.129398629,0.179335904,-0.121354167,0.140620875,0.185744621,-0.125479167,0.11954759,0.173310841,-0.1326875,0.098979487,0.165538248,-0.1239375,0.12012494,0.172599262,-0.124791667,0.130192486,0.180341463,-0.12525,0.105799437,0.163954516,-0.104520833,0.122723017,0.161200321,-0.119708333,0.133223575,0.179105014,-0.144729167,0.16169416,0.217005836,0.552479617,0.545511041,0.552142708,0.54582365,0.546704817,0.55339728,0.552104728,0.543830701,0.546189946,0.560657553, (-0.5-0.8660254037844388j),0.525613542,7.256179167,12,100,96,10000,1,-1,1,05-25_03_35
1.4,-0.219208333,-0.220625,-0.219697917,-0.219885417,-0.21946875,-0.218479167,-0.218875,-0.217270833,-0.217427083,-0.218645833,0.067198469,0.075295493,0.072240216,0.071934093,0.067369467,0.07580423,0.072628912,0.068217666,0.073590939,8.00E-09,0.0425,-0.245193442,0.248849501,-0.0120625,-0.31295993,0.313192308,-0.00090625,-0.281295876,0.281297336,-0.00965625,-0.29028089,0.290441454,0.00628125,-0.256614152,0.256691015,-0.00528125,-0.284651725,0.284700713,0.00528125,-0.261052533,0.261105949,0.01378125,-0.267872483,0.268226751,-0.0028125,-0.271282458,0.271297037,0.00871875,-0.28551775,0.28565084,-0.112208333,0.093891588,0.146309057,-0.118895833,0.14386847,0.186639642,-0.111083333,0.125862359,0.167871499,-0.1115,0.128965616,0.170482786,-0.1068125,0.108000585,0.151898112,-0.1120625,0.129146038,0.170987436,-0.10725,0.113160653,0.155909897,-0.1096875,0.116155657,0.15976071,-0.106645833,0.119403253,0.160095192,-0.117041667,0.124563321,0.170923294,0.544802821,0.542511166,0.537856523,0.547333202,0.547075056,0.533897735,0.533127411,0.544538881,0.531109268,0.541518632, (-0.5-0.8660254037844388j),0.558825,7.37846875,12,100,96,10000,1,-1,1,05-25_03_39
1.5,-0.212895833,-0.212510417,-0.2124375,-0.211614583,-0.21221875,-0.21453125,-0.212166667,-0.215052083,-0.214416667,-0.214427083,0.062621093,0.058880551,0.063670204,0.05960081,0.063295699,0.058865625,0.059928593,0.063541551,0.062939556,7.05E-09,0.01934375,-0.233989239,0.234787445,0.0133125,-0.26045714,0.260797133,0.01409375,-0.242757746,0.243166521,0.01553125,-0.234422251,0.234936186,0.025125,-0.242703619,0.24400064,-0.0008125,-0.289252485,0.289253626,-0.0084375,-0.258292077,0.258429852,-0.0006875,-0.273555774,0.273556638,-0.00878125,-0.264516634,0.264662351,-0.00228125,-0.262459824,0.262469738,-0.097333333,0.096417495,0.137004055,-0.1045625,0.111681193,0.152990213,-0.100625,0.102840517,0.143880376,-0.094958333,0.096634001,0.13548142,-0.1018125,0.098907318,0.14194521,-0.108604167,0.134342191,0.172750367,-0.097708333,0.11806813,0.153254696,-0.106916667,0.125357177,0.164759205,-0.0979375,0.121712654,0.156223314,-0.102416667,0.115758729,0.154561499,0.525099338,0.53971421,0.527339912,0.535586995,0.528848188,0.54163961,0.526103368,0.532175979,0.531087036,0.528917457, (-0.5-0.8660254037844388j),0.584484375,7.51078125,12,100,96,10000,1,-1,1,05-25_03_42
1.6,-0.208916667,-0.208947917,-0.207395833,-0.208927083,-0.2105,-0.208989583,-0.20690625,-0.208125,-0.206885417,-0.210333333,0.050141862,0.053481116,0.057510986,0.057054651,0.05220026,0.051745732,0.053915328,0.052195638,0.054189775,6.47E-09,0.00325,-0.262297444,0.262317578,0.00778125,-0.228143567,0.228276226,-0.0136875,-0.250497848,0.25087152,0.00934375,-0.22825182,0.228442989,0.016125,-0.242487113,0.243022665,-0.00240625,-0.247304379,0.247316085,0.013875,-0.229063719,0.229483557,0.02040625,-0.235613036,0.23649507,0.0141875,-0.225599618,0.226045289,0.031,-0.231986555,0.234048631,-0.096125,0.120161025,0.153878808,-0.088458333,0.100747622,0.134070728,-0.089833333,0.117779455,0.148128417,-0.087875,0.09670617,0.130667896,-0.096270833,0.101649732,0.140002648,-0.092875,0.111067758,0.144781948,-0.091125,0.100747622,0.135844945,-0.097145833,0.103598289,0.142020838,-0.092104167,0.09876298,0.135045562,-0.0994375,0.094216347,0.136983709,0.539267683,0.527868892,0.502658898,0.516301235,0.533352264,0.529932018,0.520896889,0.525022181,0.52142103,0.528071539, (-0.5-0.8660254037844388j),0.608898958,7.6037125,12,100,96,10000,1,-1,1,05-25_03_46
1.7,-0.20309375,-0.2039375,-0.204510417,-0.2058125,-0.20615625,-0.204010417,-0.204385417,-0.204208333,-0.20515625,-0.204270833,0.049380014,0.045703273,0.051796104,0.049889836,0.049060406,0.046766058,0.047359281,0.047805594,0.043836415,5.16E-09,0.02190625,-0.207142451,0.208297573,0.0184375,-0.21239273,0.213191494,-0.00590625,-0.236479062,0.236552807,-0.01553125,-0.248603417,0.249088095,-0.001375,-0.234801138,0.234805164,-0.01453125,-0.252717038,0.253134467,0.01178125,-0.24427329,0.244557229,0.00165625,-0.24936119,0.24936669,0.0121875,-0.235991923,0.236306417,0.00096875,-0.233989239,0.233991244,-0.086666667,0.083499283,0.120346339,-0.085625,0.088334591,0.123022927,-0.082395833,0.108072754,0.135899939,-0.086979167,0.119331084,0.14766612,-0.0873125,0.106629378,0.137816171,-0.087979167,0.118609396,0.147677089,-0.092395833,0.10828926,0.14235011,-0.092604167,0.114640113,0.147369899,-0.089083333,0.103923048,0.136878926,-0.082541667,0.105871606,0.134245758,0.516550027,0.508555292,0.508501189,0.511535198,0.511320671,0.524905132,0.511053933,0.519289126,0.531614205,0.518732779, (-0.5-0.8660254037844388j),0.629107292,7.65876875,12,100,96,10000,1,-1,1,05-25_03_49
1.8,-0.198541667,-0.199833333,-0.200697917,-0.197635417,-0.1983125,-0.19875,-0.2005625,-0.198802083,-0.20225,-0.201291667,0.039558899,0.038876492,0.038109925,0.040645161,0.039919483,0.038572531,0.041581417,0.04263688,0.03824892,4.72E-09,0.01378125,-0.220024579,0.220455751,-0.0031875,-0.231553542,0.23157548,-0.00071875,-0.194801589,0.194802915,0.01684375,-0.1968584,0.197577684,-0.01065625,-0.241242202,0.241477443,0.00421875,-0.213204629,0.213246364,0.01696875,-0.216668731,0.217332182,0.00128125,-0.22651977,0.226523393,0.0006875,-0.203732476,0.203733636,0.00321875,-0.219158554,0.219182189,-0.079708333,0.094757613,0.123824164,-0.081395833,0.10828926,0.135468983,-0.068333333,0.085159165,0.109185749,-0.077645833,0.086205612,0.11601846,-0.080479167,0.115361801,0.14066002,-0.0786875,0.095948398,0.124087943,-0.083979167,0.094505022,0.126426657,-0.0835,0.103273529,0.132806897,-0.0708125,0.087865494,0.112848373,-0.077916667,0.101397141,0.127876453,0.515367126,0.513947417,0.512657394,0.504600975,0.510412226,0.512591461,0.501498669,0.509100897,0.522170285,0.514590255, (-0.5-0.8660254037844388j),0.650501042,7.760547917,12,100,96,10000,1,-1,1,05-25_03_53
1.9,-0.19403125,-0.1955625,-0.195854167,-0.195958333,-0.19553125,-0.198572917,-0.196239583,-0.197760417,-0.198416667,-0.1950625,0.030851428,0.0382125,0.036596249,0.034316297,0.035949212,0.037347158,0.038132153,0.038246696,0.035796676,4.04E-09,0.014625,-0.186303715,0.186876871,-0.01071875,-0.212013844,0.212284624,0.0151875,-0.199943615,0.200519598,0.00596875,-0.205626907,0.205713516,0.0054375,-0.195721741,0.195797258,0.0055,-0.206655312,0.206728489,0.0163125,-0.200809641,0.201471113,-0.00340625,-0.204003109,0.204031544,0.004125,-0.213042249,0.21308218,-0.0010625,-0.210660679,0.210663359,-0.062020833,0.082813679,0.103463468,-0.066895833,0.102732264,0.122592702,-0.076625,0.088767604,0.117264991,-0.073979167,0.091762608,0.117869815,-0.067604167,0.089453207,0.112125821,-0.076395833,0.092628634,0.12006826,-0.073395833,0.0869273,0.113768642,-0.067166667,0.091437849,0.1134559,-0.0755,0.097716533,0.123485914,-0.0736875,0.099268162,0.123628539,0.506397833,0.495605115,0.502759704,0.505530866,0.503085021,0.485867962,0.501648706,0.504962846,0.501682503,0.500502907, (-0.5-0.8660254037844388j),0.667034375,7.832675,12,100,96,10000,1,-1,1,05-25_03_56
2,-0.19346875,-0.192510417,-0.194833333,-0.194833333,-0.193416667,-0.1935625,-0.193791667,-0.19509375,-0.1923125,-0.196572917,0.031866331,0.032858435,0.031214542,0.032501,0.032998375,0.031742906,0.031497875,0.030759268,0.030116031,3.82E-09,0.015,-0.198211564,0.198778329,-0.00053125,-0.197183159,0.197183875,0.02421875,-0.193286045,0.194797441,-0.01121875,-0.197940931,0.1982586,-0.00171875,-0.197291412,0.197298899,0.01490625,-0.191445741,0.192025175,0.0211875,-0.18987607,0.191054526,-0.0099375,-0.195505235,0.195757633,-0.0133125,-0.205248021,0.205679296,-0.01128125,-0.208441489,0.208746548,-0.072354167,0.088009832,0.113933559,-0.06875,0.092448212,0.115209524,-0.0746875,0.083535367,0.112055255,-0.062958333,0.09194303,0.111432816,-0.067,0.090283148,0.112427963,-0.0690625,0.081081628,0.106507555,-0.073645833,0.081225966,0.109641992,-0.062708333,0.089633629,0.109391602,-0.067375,0.096056651,0.117329753,-0.07025,0.095984482,0.118945716,0.488593948,0.491818418,0.512234424,0.504050337,0.487562555,0.501617293,0.506184217,0.502716811,0.495435516,0.501267059, (-0.5-0.8660254037844388j),0.681919792,7.876185417,12,100,96,10000,1,-1,1,05-25_03_59
2.1,-0.1929375,-0.191802083,-0.19265625,-0.190583333,-0.192125,-0.191947917,-0.192020833,-0.1903125,-0.192760417,-0.19278125,0.029330867,0.027141041,0.027806063,0.027986546,0.028403401,0.026319612,0.030568887,0.028687406,0.028566645,3.25E-09,0.0094375,-0.22191901,0.222119592,0.0100625,-0.173962853,0.174253632,-0.000125,-0.197453792,0.197453832,-0.00459375,-0.190904475,0.190959737,0.01071875,-0.185600069,0.185909326,0.00825,-0.184138651,0.184323372,0.00475,-0.191066855,0.191125889,-0.00121875,-0.180728676,0.180732786,0.02509375,-0.197074906,0.198666089,0.0165,-0.18067455,0.181426412,-0.076666667,0.101252803,0.127003575,-0.0625,0.078158793,0.100075206,-0.067583333,0.093097731,0.115042142,-0.0599375,0.087432481,0.106004447,-0.068583333,0.079674337,0.10512694,-0.0664375,0.08216416,0.105664046,-0.070583333,0.08487049,0.110385719,-0.060625,0.084653983,0.104123424,-0.0765,0.082777595,0.112713709,-0.0655625,0.07978259,0.103265208,0.499851483,0.493041181,0.504581764,0.507881266,0.485446842,0.510289259,0.48627925,0.493844295,0.503215892,0.498110086, (-0.5-0.8660254037844388j),0.696221875,7.959135417,12,100,96,10000,1,-1,1,05-25_04_03
